0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.003003003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.006006006006006006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.009009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.012012012012012012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.015015015015015015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.018018018018018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02102102102102102	5.759089796577136e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.024024024024024024	0.0002163258662879651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02702702702702703	0.00037506083461015885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03003003003003003	0.0005318159949762989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03303303303303303	0.0006302124213089952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.036036036036036036	0.0007286088476416916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03903903903903904	0.0012822475111716135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04204204204204204	0.002003821304278053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04504504504504504	0.0030203452051952005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04804804804804805	0.004430693982630518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.05105105105105105	0.005807999810378313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.05405405405405406	0.0069559581175931105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.057057057057057055	0.008103916424807905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.06006006006006006	0.007144759100334259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.06306306306306306	0.00573441032289894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.06606606606606606	0.004837044399030325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.06906906906906907	0.004410659884921973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.07207207207207207	0.004199811988836094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.07507507507507508	0.004757391738054707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.07807807807807808	0.0053149714872733215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.08108108108108109	0.005962756701072456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.08408408408408408	0.006618732876623764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.08708708708708708	0.008060699985514334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.09009009009009009	0.0099958297033907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.09309309309309309	0.012729581075530582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
